id,author,depth,source,timestamp,long,lat,elevation
#NAME?,Katreen Wikstrom Jones,107,MountainHub,Sun Apr 30 2017 18:46:45 GMT+0000 (UTC),-145.7273062,61.1293272,859.4657593
mUfMfRhb,Sarah Carter,240,MountainHub,Tue Apr 25 2017 02:00:58 GMT+0000 (UTC),-145.5994892,61.00782155,1131.53418
mUP4n3Uq,Gabriel Wolken,118,MountainHub,Sat Mar 18 2017 23:44:47 GMT+0000 (UTC),-145.714159,61.14185521,827.0849609
mwko2+ok,Katreen Wikstrom Jones,212,MountainHub,Sun Apr 30 2017 19:22:55 GMT+0000 (UTC),-145.7127797,61.12886347,871.5014038
mwxzyDVQ,Katreen Wikstrom Jones,94,MountainHub,Fri Mar 17 2017 20:44:47 GMT+0000 (UTC),-145.7667829,61.13806995,867.152771
N3H47g7R,Kevin Salys,38.99999853,MountainHub,Mon May 01 2017 19:46:17 GMT+0000 (UTC),-145.7346914,61.1322455,828.5200195
N4NDiVcb,Bobby Liebs,134,MountainHub,Sat Mar 18 2017 21:01:08 GMT+0000 (UTC),-145.8608499,61.26035517,976.4091187
n6nab2L5,Kevin Salys,47.99999819,MountainHub,Mon May 01 2017 19:37:35 GMT+0000 (UTC),-145.7325575,61.13314383,850.6209717
Nb7+HnZr,Gabriel Wolken,63,MountainHub,Sun Apr 30 2017 23:38:20 GMT+0000 (UTC),-145.7656733,61.13909908,858.8664551
NEo1rFVi,Katreen Wikstrom Jones,44,MountainHub,Sun Apr 30 2017 20:34:42 GMT+0000 (UTC),-145.7274944,61.13218904,886.4054565
nG4JVaPO,Gabriel Wolken,119,MountainHub,Sun Mar 19 2017 00:24:37 GMT+0000 (UTC),-145.7398493,61.14016534,750.7006226
NhECeWx/,Katreen Wikstrom Jones,131,MountainHub,Sun Mar 19 2017 00:41:39 GMT+0000 (UTC),-145.740732,61.13918281,784.4984741
nHQLW5HM,Katreen Wikstrom Jones,146,MountainHub,Sun Apr 30 2017 23:04:36 GMT+0000 (UTC),-145.7473855,61.14798448,786.5412598
nImLojgp,Katreen Wikstrom Jones,120,MountainHub,Sat Mar 18 2017 23:54:11 GMT+0000 (UTC),-145.7161489,61.13998982,854.3889771
NKMau/r0,Naomi F. Ray,105,MountainHub,Sun Apr 30 2017 23:28:24 GMT+0000 (UTC),-145.724911,61.15683625,725.0126953
nm5QSQ+1,Katreen Wikstrom Jones,153,MountainHub,Sun Apr 30 2017 22:44:26 GMT+0000 (UTC),-145.7503353,61.14694202,815.5564575
nN2mfe0/,Luc Mehl,0,SnowPilot,Tue Feb 21 2017 04:11:45 GMT+0000 (UTC),-145.42256,61.1765,1237.794556
npNG+/jb,Peter Biskind,135,MountainHub,Sat Apr 29 2017 02:41:53 GMT+0000 (UTC),-145.7108599,61.13921389,960.4656982
nxrhkytK,Katreen Wikstrom Jones,49,MountainHub,Fri Mar 17 2017 22:36:58 GMT+0000 (UTC),-145.7611325,61.13405887,857.6304321
NZo+lLSC,Katreen Wikstrom Jones,218,MountainHub,Sun Apr 30 2017 21:13:19 GMT+0000 (UTC),-145.7316963,61.13497145,834.4606323
o7kPprVU,Gabriel Wolken,62,MountainHub,Sun Mar 19 2017 00:42:18 GMT+0000 (UTC),-145.7375661,61.13867156,798.0986938
O7QrQTt/,Katreen Wikstrom Jones,84,MountainHub,Sun Apr 30 2017 22:36:04 GMT+0000 (UTC),-145.7489453,61.1461276,821.1658325
oF0qvhx3,Katreen Wikstrom Jones,220,MountainHub,Sun Apr 30 2017 19:27:19 GMT+0000 (UTC),-145.7129879,61.13008375,915.7062378
oiIGFpug,Katreen Wikstrom Jones,193,MountainHub,Sun Mar 19 2017 00:39:30 GMT+0000 (UTC),-145.7414604,61.13903768,782.2054443
oMbMEM+E,Katreen Wikstrom Jones,92,MountainHub,Sun Apr 30 2017 21:04:40 GMT+0000 (UTC),-145.7309239,61.13346254,857.6369629
OO6jHqpx,Katreen Wikstrom Jones,121,MountainHub,Sat Mar 18 2017 19:17:10 GMT+0000 (UTC),-145.7525704,61.14243424,783.6384888
OOloPdV1,Katreen Wikstrom Jones,135,MountainHub,Sun Apr 30 2017 23:23:22 GMT+0000 (UTC),-145.741259,61.1484853,752.7573853
OpdlXY8L,Katreen Wikstrom Jones,0,MountainHub,Sun Mar 19 2017 00:33:21 GMT+0000 (UTC),-145.7422581,61.13946013,778.3256836
oufIh2dR,Kevin Salys,52.999998,MountainHub,Mon May 01 2017 19:26:37 GMT+0000 (UTC),-145.727924,61.13354294,870.2235107
oUwosu25,Gabriel Wolken,107,MountainHub,Sun Apr 30 2017 20:58:12 GMT+0000 (UTC),-145.7193519,61.13300233,963.4035645
OxWuGz0O,Katreen Wikstrom Jones,182,MountainHub,Fri Mar 17 2017 21:41:58 GMT+0000 (UTC),-145.7529754,61.13740195,811.4720459
Pc0YxWRM,Kevin Salys,199.9999925,MountainHub,Fri Apr 07 2017 17:32:08 GMT+0000 (UTC),-145.7606895,61.16740887,1238.886719
pcWoabub,Bobby Liebs,135,MountainHub,Sat Mar 18 2017 19:41:21 GMT+0000 (UTC),-145.7420912,61.23347143,611.229248
pEDjuGH/,Katreen Wikstrom Jones,130,MountainHub,Sun Apr 30 2017 21:09:53 GMT+0000 (UTC),-145.7322389,61.13458773,840.1959839
PGve5nES,Katreen Wikstrom Jones,0,MountainHub,Sat Mar 18 2017 19:07:45 GMT+0000 (UTC),-145.7515183,61.14363247,809.0457764
poXgoWqY,Kevin Salys,189.9999928,MountainHub,Fri Mar 17 2017 10:22:20 GMT+0000 (UTC),-146.327719,61.07273063,233.0129089
PphswSPG,Katreen Wikstrom Jones,120,MountainHub,Sun Apr 30 2017 23:02:33 GMT+0000 (UTC),-145.7492348,61.14792685,806.4899902
pU8c+O0f,Kevin Salys,95.99999638,MountainHub,Mon May 01 2017 18:37:08 GMT+0000 (UTC),-145.7367421,61.13502856,818.1488647
pUCVZx7f,Katreen Wikstrom Jones,214,MountainHub,Sun Apr 30 2017 19:55:53 GMT+0000 (UTC),-145.7235103,61.13073239,910.6665039
PWWF19gZ,Gabriel Wolken,78,MountainHub,Sun Apr 30 2017 22:51:29 GMT+0000 (UTC),-145.7558007,61.14196837,809.2147217
pZ2CcHHg,Katreen Wikstrom Jones,95,MountainHub,Fri Mar 17 2017 22:04:28 GMT+0000 (UTC),-145.754844,61.13513502,844.1900024
PZiVLvvz,Naomi F. Ray,95,MountainHub,Sat Apr 29 2017 22:05:22 GMT+0000 (UTC),-145.7544398,61.13899566,788.4941406
q5/Wsc/0,Gabriel Wolken,105,MountainHub,Sat Mar 18 2017 18:46:54 GMT+0000 (UTC),-145.7426124,61.1448315,747.5158691
QA1vL2Va,Will Borg,230,SnowPilot,Tue Apr 04 2017 18:14:00 GMT+0000 (UTC),-145.266809,61.213633,1438.387573
Qc4dk3XL,Katreen Wikstrom Jones,118,MountainHub,Sun Apr 30 2017 23:46:46 GMT+0000 (UTC),-145.7470263,61.14643668,802.880249
qgeTJdzm,Katreen Wikstrom Jones,136,MountainHub,Sat Mar 18 2017 18:36:35 GMT+0000 (UTC),-145.7452304,61.14320323,734.7340088
QI2tbh2D,Bobby Liebs,169,MountainHub,Sun Mar 19 2017 00:47:55 GMT+0000 (UTC),-145.7738455,61.25969966,690.9465332
QicTh/2a,Jason Champion,130,SnowPilot,Sun Apr 09 2017 19:07:56 GMT+0000 (UTC),-146.137733,61.329268,1454.623535
qJn1QHfk,Katreen Wikstrom Jones,229,MountainHub,Fri Mar 17 2017 22:06:48 GMT+0000 (UTC),-145.754844,61.13513502,844.1900024
QjnLdxZO,Katreen Wikstrom Jones,137,MountainHub,Sun Apr 30 2017 23:16:39 GMT+0000 (UTC),-145.7455163,61.1489046,765.4692383
#NAME?,Gabriel Wolken,107,MountainHub,Sun Mar 19 2017 01:18:36 GMT+0000 (UTC),-145.7017499,61.15635473,793.3335571
qNyAF5gx,Gabriel Wolken,155,MountainHub,Sun Mar 19 2017 01:20:17 GMT+0000 (UTC),-145.7023044,61.15639073,788.8596191
qqaOkq69,Gabriel Wolken,147,MountainHub,Sun Apr 30 2017 18:57:04 GMT+0000 (UTC),-145.7358524,61.13307433,826.9746704
qYbj4DUN,Katreen Wikstrom Jones,47,MountainHub,Sun Apr 30 2017 20:53:21 GMT+0000 (UTC),-145.7253022,61.13373592,884.5192261
r0jIA0jo,Katreen Wikstrom Jones,58,MountainHub,Sun Apr 30 2017 22:51:54 GMT+0000 (UTC),-145.7509692,61.14704445,820.4207764
R1t34eF5,Gabriel Wolken,94,MountainHub,Sun Mar 19 2017 00:43:58 GMT+0000 (UTC),-145.7364517,61.13856025,802.423584
r8rYij5K,Naomi F. Ray,146,MountainHub,Sun Apr 30 2017 21:32:39 GMT+0000 (UTC),-145.711451,61.16439666,648.0335083
rbODB+F/,Kevin Salys,204.9999923,MountainHub,Mon May 01 2017 18:59:58 GMT+0000 (UTC),-145.7269531,61.13569981,833.576416
Rcpr2gjN,Katreen Wikstrom Jones,67,MountainHub,Sun Apr 30 2017 23:30:24 GMT+0000 (UTC),-145.7427277,61.14763366,771.7744141
RD2qm8eX,Katreen Wikstrom Jones,125,MountainHub,Fri Mar 17 2017 22:56:52 GMT+0000 (UTC),-145.7695098,61.13290037,878.5550537
rELC9az+,Katreen Wikstrom Jones,165,MountainHub,Sun Apr 30 2017 23:40:02 GMT+0000 (UTC),-145.7444122,61.14695061,787.1112061
rGJklYQG,Sarah Carter,533.399992,MountainHub,Tue May 16 2017 20:44:01 GMT+0000 (UTC),-145.7285536,61.1355285,829.7015991
RiJR8qm+,Katreen Wikstrom Jones,90,MountainHub,Fri Mar 17 2017 22:43:51 GMT+0000 (UTC),-145.7620892,61.13353236,861.2559204
RO8R3gkQ,Gabriel Wolken,235,MountainHub,Sun Apr 30 2017 19:25:17 GMT+0000 (UTC),-145.7325101,61.1327194,847.7034302
Rt758tOp,Gabriel Wolken,49,MountainHub,Sun Apr 30 2017 18:22:22 GMT+0000 (UTC),-145.73505,61.13270331,832.5700073
RVnHNGf9,Naomi F. Ray,200,MountainHub,Sun Apr 30 2017 22:56:24 GMT+0000 (UTC),-145.7236765,61.15783442,702.9182129
RX4/M3lp,Sarah Carter,596.899991,MountainHub,Tue May 16 2017 20:00:02 GMT+0000 (UTC),-145.7160289,61.1342628,995.2006836
RY8nv04N,Kevin Salys,128.9999951,MountainHub,Mon May 01 2017 19:28:15 GMT+0000 (UTC),-145.7290089,61.13353788,865.6062622
RZ35u16D,Katreen Wikstrom Jones,207,MountainHub,Fri Mar 17 2017 19:36:06 GMT+0000 (UTC),-145.7518558,61.14211229,772.6810913
RzFN/6P5,Katreen Wikstrom Jones,22,MountainHub,Sun Apr 30 2017 18:21:38 GMT+0000 (UTC),-145.7347734,61.13224486,832.7390137
S1sTlPr3,Naomi F. Ray,84,MountainHub,Sun Apr 30 2017 23:06:11 GMT+0000 (UTC),-145.7242629,61.15777572,706.7220459
SfN6SYhk,Sarah Carter,140,MountainHub,Wed Mar 22 2017 22:46:49 GMT+0000 (UTC),-145.6575221,61.16123146,1272.285767
sFUFRxsu,Katreen Wikstrom Jones,78,MountainHub,Sun Apr 30 2017 18:23:24 GMT+0000 (UTC),-145.7343175,61.13194831,833.7321777
smG9MCTJ,Katreen Wikstrom Jones,197,MountainHub,Sun Apr 30 2017 23:49:24 GMT+0000 (UTC),-145.7479292,61.14560008,812.916626
sPB2Mx8Y,Naomi F. Ray,80,MountainHub,Sun Apr 30 2017 22:37:45 GMT+0000 (UTC),-145.7199397,61.1604655,710.31073
SqU+DeGf,Katreen Wikstrom Jones,198,MountainHub,Fri Mar 17 2017 22:38:56 GMT+0000 (UTC),-145.760447,61.13418472,856.7824707
SRAmO7SX,Katreen Wikstrom Jones,93,MountainHub,Sat Mar 18 2017 22:24:36 GMT+0000 (UTC),-145.7258203,61.14377161,731.7749634
srPGF6uj,Kevin Salys,201.9999924,MountainHub,Mon May 01 2017 18:46:54 GMT+0000 (UTC),-145.7332521,61.13534069,823.1818848
ssy4RfZ+,Katreen Wikstrom Jones,254,MountainHub,Fri Mar 17 2017 21:43:29 GMT+0000 (UTC),-145.7536804,61.13727279,812.3635864
swxyXVBz,Bobby Liebs,152,MountainHub,Sun Mar 19 2017 04:00:10 GMT+0000 (UTC),-145.7105854,61.17959653,818.3921509
sY3X0aUB,Katreen Wikstrom Jones,103,MountainHub,Sun Apr 30 2017 20:45:40 GMT+0000 (UTC),-145.7253564,61.13269639,897.8864136
SZuGtfA6,Naomi F. Ray,100,MountainHub,Fri May 05 2017 22:02:49 GMT+0000 (UTC),-145.7969608,61.1407591,1562.960449
T07V8DUO,Katreen Wikstrom Jones,135,MountainHub,Fri Mar 17 2017 22:54:29 GMT+0000 (UTC),-145.7626953,61.13346811,862.1342163
T+2lRNxY,Kevin Salys,209.9999921,MountainHub,Mon May 01 2017 18:58:11 GMT+0000 (UTC),-145.7278491,61.13563611,830.3535156
t4mWAXmx,Katreen Wikstrom Jones,63,MountainHub,Sun Apr 30 2017 18:31:40 GMT+0000 (UTC),-145.7311836,61.13086067,844.0880737
